timestamp,attacco,targeted,target_class,strength_name,strength_values,accuracy_values,constant_values,avg_perturbations,accuracy_on_target_class
2024-06-23 22:09:40,FGSM,False,,eps,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.877, 0.158, 0.010, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",{},"[0, 0.095, 0.185, 0.267, 0.336, 0.392, 0.434, 0.461, 0.477, 0.485]",
2024-06-23 22:20:02,FGSM,True,0,eps,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]","[0.877, 0.222, 0.022, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",{},"[0, 0.095, 0.185, 0.267, 0.336, 0.392, 0.434, 0.461, 0.477, 0.485]","[0, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
